hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
7173, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7174, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7175, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7176, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7177, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7178, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7179, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7180, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7181, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7182, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7183, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7184, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7185, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7186, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7187, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7188, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7189, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7190, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7191, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7192, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7193, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7194, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7195, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7196, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7197, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7198, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7199, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7200, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7201, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7202, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7203, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7204, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7205, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7206, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7207, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7208, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7209, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7210, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7211, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7212, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7213, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7214, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7215, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7216, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7217, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7218, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7219, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7220, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7221, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7222, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7223, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7224, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7225, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7226, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7227, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7228, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7229, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7230, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7231, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7232, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7233, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7234, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7235, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7236, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7237, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7238, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7239, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7240, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7241, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7242, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7243, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7244, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7245, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7246, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7247, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7248, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7249, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7250, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7251, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7252, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7253, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7254, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7255, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7256, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7257, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7258, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7259, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7260, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7261, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7262, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7263, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7264, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7265, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7266, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7267, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7268, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7269, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7270, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7271, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7272, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7273, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7274, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7275, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7276, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7277, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7278, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7279, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7280, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7281, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7282, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7283, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7284, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7285, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7286, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7287, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7288, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7289, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7290, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7291, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7292, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7293, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7294, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7295, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7296, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7297, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7298, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7299, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7300, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7301, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7302, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7303, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7304, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7305, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7306, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7307, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7308, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7309, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7310, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7311, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7312, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7313, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7314, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7315, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7316, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7317, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7318, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7319, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7320, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7321, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7322, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7323, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7324, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7325, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7326, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7327, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7328, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7329, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7330, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7331, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7332, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7333, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7334, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7335, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7336, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7337, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7338, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7339, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7340, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7341, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7342, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7343, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7344, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7345, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7346, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7347, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7348, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7349, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7350, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7351, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7352, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7353, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7354, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7355, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7356, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7357, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7358, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7359, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7360, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7361, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7362, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7363, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7364, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7365, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7366, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7367, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7368, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7369, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7370, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7371, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7372, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7373, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7374, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7375, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7376, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7377, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7378, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7379, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7380, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7381, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7382, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7383, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7384, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7385, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7386, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7387, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7388, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7389, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7390, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7391, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7392, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7393, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7394, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7395, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7396, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7397, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7398, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7399, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7400, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7401, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7402, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7403, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7404, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7405, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7406, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7407, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7408, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7409, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7410, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7411, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7412, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7413, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7414, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7415, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7416, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7417, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7418, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7419, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7420, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7421, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7422, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7423, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7424, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7425, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7426, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7427, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7428, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7429, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7430, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7431, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7432, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7433, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7434, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7435, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7436, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7437, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7438, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7439, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7440, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7441, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7442, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7443, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7444, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7445, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7446, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7447, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7448, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7449, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7450, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7451, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7452, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7453, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7454, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7455, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7456, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7457, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7458, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7459, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7460, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7461, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7462, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7463, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7464, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7465, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7466, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7467, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7468, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7469, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
7470, 0.00000, 850.971, 239.253, 566.401, 102.342, 694.104, 137.124
7471, 0.00000, 927.473, 286.961, 617.136, 136.038, 756.71, 174.358
7472, 0.00000, 1054.74, 367.452, 701.499, 192.58, 860.958, 236.935
7473, 0.00000, 1171.92, 442.783, 779.846, 245.674, 957.917, 295.82
7474, 0.00000, 1237.13, 485.167, 824.452, 276.156, 1013.15, 329.697
7475, 0.00000, 1317.11, 537.595, 880.211, 314.517, 1082.22, 372.411
7476, 0.00000, 1381.19, 579.904, 925.75, 346.052, 1138.64, 407.607
7477, 0.00000, 1375.98, 576.454, 922.033, 343.471, 1134.03, 404.724
7478, 0.00000, 1369.47, 572.143, 917.386, 340.247, 1128.27, 401.123
7479, 0.00000, 1382.23, 580.594, 926.493, 346.568, 1139.56, 408.184
7480, 0.00000, 1394.17, 588.516, 935.043, 352.51, 1150.15, 414.824
7481, 0.00000, 1395.47, 589.377, 935.973, 353.156, 1151.3, 415.546
7482, 0.00000, 1340.76, 553.177, 896.94, 326.081, 1102.94, 385.308
7483, 0.00000, 1311.8, 534.097, 876.494, 311.951, 1077.61, 369.552
7484, 0.00000, 1281.22, 514.003, 855.121, 297.221, 1051.13, 353.142
7485, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7486, 0.00000, 1231.76, 481.661, 820.734, 273.609, 1008.55, 326.863
7487, 0.00000, 1166.42, 439.219, 776.129, 243.142, 953.315, 293.009
7488, 0.00000, 1066.36, 374.869, 709.214, 197.784, 870.503, 242.701
7489, 0.00000, 955.542, 304.592, 635.746, 148.456, 779.692, 188.091
7490, 0.00000, 883.399, 259.414, 587.909, 116.599, 720.637, 152.873
7491, 0.00000, 859.675, 244.656, 572.174, 106.164, 701.226, 141.347
7492, 0.00000, 824.015, 222.563, 548.52, 90.5202, 672.053, 124.073
7493, 0.00000, 819.775, 219.943, 545.707, 88.6631, 668.585, 122.023
